split,spk,titulo,clip,n_frames,texto,npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0025,120,una cosa que no tenga demasiada pre porque te deja como ir jugando en el momento,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0025.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0026,103,pizza napolitana explicar la masa extenderla con las manos en el aire,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0026.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0030,170,es impresionante lo que pasa mirar aunque no cocines mirar como se hace de lo que nos alimentamos,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0030.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0031,81,desde como se hace una milanesa o se troza un pollo,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0031.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0032,135,creo que atrapa a todo el mundo cocina es raro a alguien que no le guste comer,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0032.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0033,93,la tele es el reflejo de lo que somos y a la gente le gusta la cocina,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0033.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0034,82,lo vemos obviamente mas alla de la tele lo vemos en las redes,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0034.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0035,88,porque es algo cercano y que vos lo podes hacer cotidianamente,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0035.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0036,94,pero creo que nuestra relacion con la comida es muy intima,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0036.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0037,80,incluso en el error o en el fracaso aprendes,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0037.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0038,82,porque hay claramente una intencion y una necesidad,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0038.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0039,154,de empezar a comer mejor alimentarse mejor a veces uno tambien se quiere escapar un poco de la realidad,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0039.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0040,89,y entonces es como un oasis un oasis de buen humor,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0040.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0042,164,este es el mejor secreto secreto guardado todo lo que se cocina en este programa,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0042.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0043,83,se lo comen todos los chicos que trabajan en la tecnica,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0043.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0044,130,la produccion los de sonido los de iluminacion los asistentes de camara,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0044.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0045,139,30 los cocineros que estamos al lente de camara 70 los que estan atras de camara,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0045.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0046,96,todos comemos o sea participamos todos de esa gran comilon,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0046.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0047,133,es la mejor parte de los programas de cocina me encanta que coman todo detras de camara,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0047.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0048,125,a veces escuchabas por cucaracha que el director te decia guardame un pedazo de torta de no se que,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0048.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0050,114,pero bueno como arriba es blanco abajo no se da un guenda tratamos de no rajetear mucho abajo y zafa,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0050.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0051,124,se me quemo en vivo se me cayo estoy hablando de la tortilla de papa,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0051.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0052,99,uy si y no podia salir de la bronca que tenia porque eso es lo que me pasaba,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0052.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0053,143,se me quemo se me cayo no quedo tierna paso de todo pero lo bueno es que explicas,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0053.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0054,159,tratas de explicar por que paso en morphy habiamos hecho unos budincitos muy bonitos,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0054.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0055,119,y de repente un humo que empieza a salir del costado del horno,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0055.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0056,139,estabamos en vivo y era como y el humo empezo a invadir la parte del studio en la que estabamos,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0056.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0057,122,y eran todos los productores con el papel tipo que no entre el humo,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0057.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0058,127,el olor era imposible un dia en mañanas informales jorge innsbur dice,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0058.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0059,218,hay olor a quemado no no puede ser no puede ser abro el horno y salio como una especie de bomba de hiroshima tremenda al aire,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0059.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0060,94,y yo creo que tambien romper esa barrera de lo que no puede salir mal,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0060.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0061,195,te acerca un poco mas a querer hacerlo en casa mi objeto que me identificaba como cocinera de tele,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0061.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0062,103,el palo de amasar porque me encanta amasar me encantan las masas,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0062.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0064,145,somos un poco los nuevos rockstar de la tele habria que bajarnos un poquito el copete igual ahora que lo pienso pero si,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0064.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0065,190,la gastronomia ha tomado otro parametro y entonces algunos se creen mas rockstar de lo que deberian,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0065.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0066,114,hay un poquito de eso vamos a algun lugar algun lugar alejadisimo,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0066.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0067,155,y te recibio un monton de gente pero no un monton estoy hablando de pueblitos de tres mil personas en donde caian dos mil,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0067.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0068,109,la gente quiere saber no solamente como es tu receta,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0068.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0069,104,sino de donde es tu sueter o a donde te vas de vacaciones,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0069.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0070,133,yo creo que es un poco pretencioso decir eso pero es verdad que da un poquito de esa impresion,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0070.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0071,147,hay una gran diferencia con un rockstar que es mucho mas popular y todo lo que un rockstar significa,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0071.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0072,184,los cocineros de tv fuimos unos rockstar y ahora es como mas banda tributo,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0072.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0074,138,y hay que estar tres o cuatro minutos adelantado a los pasos de la persona que esta cocinando,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0074.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0075,98,siempre siempre siempre su cerebro tiene que estar por encima de lo que esta pasando,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0075.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0076,138,tres o cuatro minutos adelante leen antes de lo que vas a hacer saben lo que necesitas,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0076.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0077,87,que el ya sepa que vas a pasar la siguiente masa que esta descansada,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0077.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0078,192,que vas a necesitar el molde es entender que vos tenes que sentir que eso tiene que salir espectacular,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0078.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0079,149,por mas que no estes delante de camara siempre adelantado y casi invisible,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0079.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0080,79,te tiene que leer la mente y tiene que conocerte,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0080.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0081,94,prolijo ordenado metodico en la tele tiene que,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0081.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0082,98,entender que se prioriza lo que se ve y notando el gusto,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0082.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0083,130,quiza mas que un objeto que me identifique fue la escala siempre se cocinaban para dos tres platos,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0083.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0085,105,normalmente te dicen que lo dulce atrae mucho lo dulce siempre rinde bien,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0085.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0086,103,y porque dulce viste es como esta relacionado con buenos momentos,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0086.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0087,133,los dulces funcionan espectacular pero la receta que mas visualizaciones tiene es una tortilla de papa,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0087.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0088,122,hay veces que tienta mas lo dulce hay veces que tienta mas lo salado,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0088.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0089,83,en tele para mi rinde mas salado por ejemplo la carne garpa mucho,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0089.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0090,132,el pescado no no es lo mismo ver bridar un matambre,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0090.npz
train,f13,Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0091,114,que no tiene una belleza natural salvo para el que es fan de eso,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0091.npz
