dataset_group,source_id,clip_id,clip_name,model_role,model_name,device,compute_type,audio_path,audio_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0037,clip_0037,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0037.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0037.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0037.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0037.txt,"Entonces yo, ¿qué hice? Soporté. Lo vengo soportando, lo vengo soportando. Y en un momento, entre el olor a mierda, ¿me entiendes? Yo arranco el vuelo y yo me duermo. La pregunta es, ¿me duermo?",es,13.23,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0038,clip_0038,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0038.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0038.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0038.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0038.txt,"Porque voy a decirles. Después de repente... No, para, después me desmayé, en serio. Porque la mina me despierta tocándome el hombro porque necesitaba pasar para cambiar al bebé, claramente.",es,8.12,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0039,clip_0039,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0039.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0039.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0039.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0039.txt,"Y literalmente me siento que tengo mucho calor, lo cual es raro en un avión porque el aire acondicionado es fuertísimo. Y tipo agarro, me levanto y cuando me levanto empecé a ver todo como blanco, como que veía las figuras, como las líneas, pero más blanco, más blanco.",es,10.67,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0041,clip_0041,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0041.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0041.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0041.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0041.txt,"adelante, sigo me acabo de pasar, y yo antes de pedir ayuda a alguien, muerto",es,6.029,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0043,clip_0043,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0043.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0043.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0043.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0043.txt,"Bueno, bueno, me senté, me desplomé, que yo estoy otro, después, tipo, me empiezo, o sea, me empiezo a sacar, tipo, todo, se quedó en remera con el aire que estaba helado, y yo seguía transpirando, pasa la mina,",es,8.069,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0044,clip_0044,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0044.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0044.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0044.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0044.txt,"Aparte encima la mía estaba con sus problemas, su bebé que no dejaba de echar la huevo. Pero bueno, no importa, no tiene la culpa. Esto yo mudo. Agarro, dejo. Ay no, esto se lo tenía que contar a Victoria porque se va a hacer.",es,9.03,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0045,clip_0045,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0045.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0045.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0045.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0045.txt,"un festín, me va a analizar tipo todos los puntos con todos los puntos, por eso yo no cuento lo otro, porque tampoco quiero que ustedes me analicen a mí ya bastante que estoy contando demasiado, bueno, cuestión me broto, no, yo ya venía brotado, bueno, aparte",es,11.309,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0046,clip_0046,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0046.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0046.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0046.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0046.txt,"me desmayé, me sentí morir, vieron cuando te baja la presión tan fuerte que sentís que te morís, que es como el corazón que te hace, como, viste, como que esto es lo anterior a la muerte, bueno, cuestión, salgo de ahí, o sea, no me duermo porque me daba miedo",es,9.471,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0047,clip_0047,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0047.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0047.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0047.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0047.txt,"me acuerdo, bueno entonces agarro, me bajo del avión estuvieron una hora y media para darnos las valijas, éramos el único vuelo que había llegado a Comodoro y Ravea y estuvieron una hora y media para",es,8.189,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0049,clip_0049,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0049.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0049.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0049.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0049.txt,"gritando, o sea, era como si Dios me dijera, tipo, ¡ay, no, me está pegando como un brote!",es,8.629,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0050,clip_0050,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0050.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0050.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0050.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0050.txt,"Yo aclaré, yo aclaré. Bueno, en fin.",es,3.361,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0051,clip_0051,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0051.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0051.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0051.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0051.txt,"En fin, cuestión, esto pasa y digo, bueno, fue una peripecia, como suele pasar en la vida. Voy, me duermo, me despierto, me despierto 10 horas después, o sea, me desmayo en el hotel claramente.",es,9.99,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0052,clip_0052,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0052.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0052.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0052.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0052.txt,"muerto, pero estoy acá, un aplauso voy al teatro, pues claro había dormido tanto que ya estaba llegado tarde al teatro, entonces me voy al teatro y",es,8.67,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0053,clip_0053,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0053.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0053.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0053.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0053.txt,"Y literalmente, no, no, no, al final de la obra tengo una crisis, o sea, como que trato de conectarme emocionalmente con la obra para poder emocionarme.",es,10.909,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0054,clip_0054,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0054.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0054.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0054.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0054.txt,"y emocionar y como que sea todo como un evento y también es terapéutico y está canchero, creado por lobos.",es,4.951,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0055,clip_0055,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0055.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0055.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0055.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0055.txt,yo no quiero viajar más así que por lo menos por ahora son las fechas que estar ahí,es,4.789,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0056,clip_0056,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0056.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0056.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0056.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0056.txt,"para entender. Bueno, no, porque yo voy a terminar eh... yo voy a terminar a los golpes con alguien en el avión.",es,11.231,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0057,clip_0057,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0057.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0057.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0057.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0057.txt,"O sea, sé que lo digo ahora y después, o sea, me voy a arrepentir y no. O sea, obviamente no estoy agradecido y todo, pero bueno.",es,6.281,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0058,clip_0058,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0058.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0058.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0058.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0058.txt,Quizás te tenés que tomar un descanso que a veces no podés físicamente Y tipo ir borracho no es la solución Un aplauso para mí que aprendí,es,6.91,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0059,clip_0059,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0059.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0059.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0059.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0059.txt,"Ah, bueno, entonces literalmente termina la función, no, no, y claro, yo tipo con todo lo que me había pasado, aparte yo también, o sea, había llegado y tengo que resolver cosas de la casa, de ser adulto.",es,9.11,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0060,clip_0060,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0060.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0060.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0060.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0060.txt,"adulto, de un montón de cosas, o sea, como tuve que grabar el video, que bastante bien me salió el de la semana pasada, pero por eso digo, y como no hay momento como de parar, y no, y quizás también está bueno como no parar.",es,11.19,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0061,clip_0061,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0061.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0061.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0061.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0061.txt,"descansar, tipo, es como que, o sea, quizás te tirás en una cama y después, tipo, no salís más, o te cuesta muchísimo más. Entonces quizás, tipo, está bueno que me agarre esto en movimiento.",es,8.229,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0062,clip_0062,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0062.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0062.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0062.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0062.txt,"El tema es que no me agarre borracho. Ahí está el tema. No es el movimiento el problema. El problema es estar borracho. Bueno, para. Igual no estuve borracho todo el fin de semana. Fue simplemente cuando me vi con Dayana. Que me tomé un whiskycito de...",es,9.951,completed_asr,
argentina/existing,f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0063,clip_0063,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f09__ESTOY_EN_UN_BROTE_PERDON/reconstructed_audio/clip_0063.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0063.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0063.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f09__ESTOY_EN_UN_BROTE_PERDON/clip_0063.txt,"Pueden pasar a cualquier punto, a cualquier persona. Cuestión, al día siguiente que tenemos, bueno, no sé, otra función. Ah, salimos a las 6 de la mañana, que aparte era Comodoro-Puerto Madryn. Entonces fuimos.",es,9.029,completed_asr,
