titulo,clip,n_frames,luma_media,frac_oscuros,movimiento_global,actividad_boca,textura_boca,estado,razones,texto
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0105,154,143.43,0.0,3.311,9.054,44.16,keep,,que eran como patentes con el nombre de la persona y yo siempre lo buscaba inutil nunca jamas encontre mi nombre
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0106,88,149.21,0.0,2.81,9.854,51.28,keep,,pero bueno es como que tenia el coso de decir ay quiero que diga almendra y llevarmelo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0107,107,141.58,0.0,3.645,11.536,40.52,keep,,porque absolutamente nunca lo nombran y bueno nada la amigdala
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0108,109,146.59,0.0,3.326,12.801,60.42,keep,,se encarga de la gestion de emociones intensas y estresantes
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0109,147,142.79,0.0,3.529,11.573,60.06,keep,,como el miedo el enojo la ansiedad las fobias y si se destruye
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0110,114,146.02,0.0,3.536,11.31,49.18,keep,,la persona es incapaz de sentir miedo y es incapaz de darse cuenta
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0111,98,136.3,0.0,4.051,10.401,43.76,keep,,si otra persona esta sintiendo miedo eso me parece muy loco
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0112,93,149.73,0.0,3.492,10.767,31.96,keep,,y me parece muy loco que o sea en mi cabeza es como tiene mucho sentido
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0113,119,142.61,0.0,3.366,10.169,42.12,keep,,que cada parte del cerebro este encargada de hacer una funcion porque asi como
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0114,103,144.0,0.0,3.681,12.297,42.9,keep,,los pulmones estan para respirar la vejiga esta para hacer pis
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0115,123,141.49,0.0,3.331,10.285,42.35,keep,,ponele tiene mucho sentido que un organo per se que es tan complejo se divida en muchas partecitas
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0116,112,147.83,0.0,3.388,9.166,28.69,keep,,pero me parece muy loco que si vos tipo saco la amigdala sigue funcionando
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0117,107,142.48,0.0,2.622,10.403,39.39,keep,,sigue funcionando todo perfecto pero esa persona deja de sentir
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0118,106,134.74,0.0,3.477,13.726,42.56,keep,,esas emociones intensas deja de sentir miedo y bueno vamos a hablar de esto un poco mas adelante
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0119,204,137.86,0.0,4.788,13.952,48.85,keep,,pero es un flash bueno mas adelante es tipo ahora pense que estaba mas abajo pero hay distintos casos falopas por ejemplo en 1848
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0120,88,141.01,0.0,5.332,13.843,58.17,keep,,phineas cage como nicolas cage estaba trabajando tranquilo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0121,115,137.09,0.0,3.313,9.761,44.71,keep,,bueno tan tranquilo no porque en realidad como que hizo no se por para que no se por que
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0122,93,144.14,0.0,3.774,10.547,48.25,keep,,tenia que explotar algo con dinamita el flaco lo explota y le sale disparada
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0123,99,133.63,0.0,4.217,12.173,55.67,keep,,y tal que le entra por la mejilla izquierda le termina sacando el ojo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0124,93,128.57,0.0,4.036,13.121,50.83,keep,,le atraviesa el craneo y salio por la parte superior de la cabeza
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0125,106,140.85,0.0,3.808,13.387,61.53,keep,,o sea literalmente lo destrozo y el flaco ni se desmayo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0126,92,135.75,0.0,3.825,10.129,44.73,keep,,ni perdio el conocimiento siguio bueno no siguio tambien
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0127,153,138.93,0.0,3.498,10.127,36.58,keep,,claramente fue al hospital pero despues si siguio su vida como si nada por lo menos en cuanto a cuestiones motrices
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0128,108,143.94,0.0,3.307,11.917,47.95,keep,,o sea el chabon podia ser una persona funcional normal y le habia atravesado una barra
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0129,84,136.91,0.0,3.546,11.806,59.87,keep,,la mitad del cerebro la mitad del cerebro le salio volando
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0130,97,140.02,0.0,3.559,11.013,43.41,keep,,y el flaco de chill lo unico que notaron es que dicen
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0131,108,145.53,0.0,4.213,11.59,54.27,keep,,antes el chabon era super canchero popular charlatan carismatico
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0132,115,139.5,0.0,3.242,9.912,41.75,keep,,que se yo y una vez despues del accidente ni siquiera lo reconocian sus amigos
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0133,143,140.32,0.0,3.356,12.395,56.46,keep,,como que solamente que le haya atravesado una barra de metal la mitad del cerebro hizo que le cambiara la personalidad
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0134,85,140.99,0.0,3.674,10.629,40.63,keep,,empezo a ser malhumorado ermitaño tirar
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0135,114,141.03,0.0,3.449,11.65,45.93,keep,,mala onda que se yo y es muy loco ni siquiera se desmayo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0136,99,136.41,0.0,3.033,8.47,40.05,keep,,se le salio la mitad del cerebro y el chabon lo unico que paso es que le cambio
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0137,137,141.46,0.0,3.399,11.112,52.07,keep,,la personalidad y a partir de este caso los medicos empezaron a decir a mierda no sabemos nada
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0138,100,137.42,0.0,3.635,10.424,47.09,keep,,absolutamente nada del cerebro y otro caso asi medio creepy
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0139,136,145.06,0.0,3.416,12.894,49.27,keep,,es el psiquiatra freeman como morgan freeman que es importante aclarar
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0140,116,146.12,0.0,3.901,10.933,54.95,keep,,que el flaco no tenia cualificacion quirurgica o sea el flaco no estaba calificado
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0141,110,140.65,0.0,3.953,9.666,42.85,keep,,para realizar intervenciones quirurgicas tipo operar pero por 40 años
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0142,90,140.55,0.0,4.209,10.57,43.69,keep,,le hizo lobotomias a practicamente cualquier persona que le ponian adelante
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0143,112,142.72,0.0,5.098,11.309,43.45,keep,,le decian opera a este bueno dale ta y el chabon lo unico que le hizo era no se a la persona que le ponian adelante le decian opera a este bueno dale ta en una gira de 12 dias
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0144,123,139.83,0.0,4.593,11.888,45.53,keep,,opero a 225 personas del cerebro y para los que no saben lo que es una lobotomia
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0145,141,141.39,0.0,3.93,12.844,45.68,keep,,es horrible literalmente agarras un picahielo lo pasas por la cuenca del ojo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0146,119,137.7,0.0,4.089,10.776,46.12,keep,,y con un martillo le das ta ta ta ta ta y despues una vez que entraba al cerebro
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0147,138,141.58,0.0,3.97,11.755,49.75,keep,,el chabon lo movia de un lado a otro sin hacer ningun estudio antes sin hacer nada sin saber que era lo que estaba dañando
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0148,96,139.26,0.0,5.099,12.383,55.56,keep,,pero lo unico que hacia era cortar conexiones neuronales no usaba guantes
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0149,96,145.22,0.0,4.228,12.275,55.12,keep,,no usaba mascarilla no se vestia ni con una bata o sea estaba vestido asi normal
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0150,109,140.46,0.0,4.44,11.912,52.78,keep,,agarraba un picahielo su martillo ta ta ta ta ta se lo hacia a cualquier persona
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0151,139,136.48,0.0,4.201,11.575,45.3,keep,,gente con fobias homosexuales borrachos y hasta o sea no solo yo pienso
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0152,88,140.52,0.0,3.432,9.193,43.18,keep,,gente que pertenecia a minorias y que eran excluidos sociales
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0153,105,138.61,0.0,2.994,7.071,36.26,keep,,o que habia como un trasfondo social que habia un trasfondo social excluyente
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0154,108,140.63,0.0,3.661,12.339,49.74,keep,,sino que la hermana del presidente kennedy de estados unidos se hizo una lobotomia
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0155,88,141.14,0.0,3.475,10.788,45.07,keep,,porque el padre la mando rosemary kennedy en 1941
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0156,88,141.9,0.0,3.551,10.392,43.3,keep,,a sus 23 años la mandaron a hacerse una lobotomia
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0157,98,141.82,0.0,3.666,9.665,41.9,keep,,porque era una tipa con tendencia a cambios de humor le costaba un poco aprender
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0158,101,137.75,0.0,3.769,9.775,41.15,keep,,algunas cosas pero no mucho mas alla de eso y literalmente la destruyo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0159,94,143.31,0.0,3.556,10.498,46.83,keep,,paso los siguientes 62 años en un psiquiatrico incapaz de hablar
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0160,92,140.24,0.0,3.592,11.487,55.55,keep,,con incontinencias y sin personalidad es ya ahi
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0161,107,140.3,0.0,4.886,13.913,51.05,keep,,miles de personas mas pero bueno dejando de lado este caso horrible
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0162,166,140.25,0.0,2.905,9.864,39.24,keep,,de este chabon que era literalmente un psicopata no se que no no se si en 12 dias hizo 225 lobotomias
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0163,89,138.38,0.0,3.425,10.56,52.94,keep,,yo no quiero ni pensar la cantidad de que hizo era literalmente
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0164,135,141.46,0.0,3.11,8.311,43.66,keep,,llamar a la gente zombies y cada persona reaccionaba distinto a la lobotomia porque no sabias que nervios estabas cortando
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0165,90,144.03,0.0,3.153,9.59,35.9,keep,,o sea si perforas un poco mas profundo el picapiedra picapiedra
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0166,85,140.93,0.0,4.822,12.036,45.8,keep,,pica hielo o menos profundo como que bueno destrozos horrible
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0167,108,141.16,0.0,4.471,16.9,56.81,keep,,pasando a otra informacion copada es que a esto que deciamos antes de que
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0168,101,136.56,0.0,4.473,12.522,55.33,keep,,nada de que el cerebro no tiene capacidad de ver aun asi
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0169,118,135.89,0.0,3.458,11.564,42.57,keep,,el 10 de lo que vemos viene la info del nervio optico
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0170,96,138.23,0.0,3.765,13.055,51.58,keep,,o sea de lo que vemos el 10 se encarga
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0171,97,139.75,0.0,3.466,11.676,47.4,keep,,en los ojos y el otro 90 es el cerebro
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0172,93,142.52,0.0,3.881,11.002,38.59,keep,,generando y transformando esas imagenes visuales procesa toda esa info
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0173,80,140.11,0.0,4.856,11.937,54.45,keep,,la transforma y nos la pasa y dice bueno es esto lo que estas viendo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0174,168,137.55,0.0,4.614,12.63,46.56,keep,,pero claro al hacer todo ese procesamiento a la informacion desde que nuestros nervios opticos captan la info
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0175,90,140.02,0.0,3.721,11.59,44.89,keep,,hasta que nuestro cerebro la procesa pasa un quinto de un segundo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0176,95,136.25,0.0,3.535,9.878,39.67,keep,,o sea una quinta parte de un segundo vos decis bueno no es nada de tiempo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0177,110,138.22,0.0,3.855,13.537,40.94,keep,,pero en situaciones de vida o muerte es un monton entonces el cerebro esta entrenado
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0178,152,137.28,0.0,4.717,12.734,51.12,keep,,para constantemente compensar lo que tarda el nervio optico y el cerebro en procesar
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0179,102,137.69,0.0,5.835,10.883,37.96,keep,,tipo en hacer esa fusion de procesar la informacion y el cerebro
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0180,98,141.48,0.0,3.644,12.017,49.49,keep,,se encarga de predecir que es lo que va a pasar o sea dice si hace un quinto de segundo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0181,110,135.81,0.0,3.208,8.592,38.62,keep,,estaba pasando esto lo mas probable es que este pasando esto en el proximo quinto de segundo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0182,88,141.77,0.0,3.432,11.242,41.84,keep,,o sea nosotros constantemente estamos viendo todo lo que vemos
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0183,112,143.51,0.0,3.384,11.404,42.66,keep,,y todo lo que nosotros tomamos como presente es esta compensacion que hace el cerebro
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0184,88,136.94,0.0,3.904,10.658,49.0,keep,,prediciendo que es lo que va a pasar nunca vemos la realidad tal cual es
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0185,107,143.65,0.0,3.931,10.728,45.04,keep,,siempre es como bueno el cerebro cree que va a pasar esto y el cerebro cree
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0186,115,135.78,0.0,3.278,10.466,36.84,keep,,que vamos a ver esto a continuacion y todo lo que vemos es una ilusion
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0187,100,139.43,0.0,3.992,11.706,46.64,keep,,de lo que nuestro cerebro hace con esa informacion que recibe o con la informacion que cree
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0188,100,137.7,0.0,3.98,10.597,39.28,keep,,que va a recibir o sea nunca vemos el mundo tal cual es vemos el mundo
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0189,109,135.7,0.0,3.832,10.627,37.76,keep,,como va a ser dentro de un quinto de segundo vivimos literalmente en un mundo que no existe
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0190,133,138.26,0.0,3.789,10.594,38.24,keep,,y asi como esto nuestro cerebro esta compensando constantemente distintas cosas para nosotros vivir
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0191,97,144.52,0.0,4.048,10.509,41.39,keep,,mas tranquilos por ejemplo pasa algo parecido con la luz y el sonido
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0192,92,142.52,0.0,3.568,9.867,51.71,keep,,sabemos que la velocidad de la luz y la velocidad del sonido no tienen nada que ver
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0193,110,142.54,0.0,3.081,7.957,35.57,keep,,vieron cuando dicen tipo rompio la barrera del sonido rompio el no se que del sonido es cuando
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0194,104,137.11,0.0,4.343,10.881,43.08,keep,,con un avion o sea un avion podemos superar la velocidad del sonido
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0195,103,135.82,0.0,3.883,10.132,36.33,keep,,y ahi se produce como una ola no se que carajo bueno y la velocidad de la luz es
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0196,104,136.42,0.0,4.684,10.853,38.22,keep,,un millon de veces mas rapida no se cuanto muchisima mas rapida pero por lo general
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0197,88,143.82,0.0,4.022,13.513,50.75,keep,,nuestro cerebro hace que casi siempre podamos procesar
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0198,105,138.67,0.0,3.604,12.079,49.95,keep,,esas dos cosas al mismo tiempo elimina las diferencias y recibimos los
