split,spk,titulo,clip,n_frames,texto,npz,source_id,training_usability,policy_moderate,review_score,quality_score,visual_quality_label
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0022,104,monton espero que a ustedes les genere lo mismo pero necesito compartirlo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0022.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.8098,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0023,139,y aqui estoy para hablarles de esto hice anotaciones en un word de todo lo que marque en el capitulo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0023.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,4.00,0.7795,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0024,125,que es literalmente todo o sea todo el capitulo esta resaltado porque es una obra de arte asi,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0024.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7561,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0025,144,que vengo a dar mi humilde opinion sobre esto y a compartirles lo que dice este libro lo mas loco,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0025.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.8377,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0026,124,y la introduccion al capitulo es que todo lo que sabemos del mundo tipo todo lo que sabemos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0026.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7209,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0027,144,lo que conocemos lo que creemos conocer lo que experimentamos lo que vivimos absolutamente todo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0027.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.773,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0028,91,lo racional lo sentimental todo nos lo dio un organo que el organo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0028.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7697,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0029,148,per se tipo el cerebro nunca olio nada ni vio nada ni escucho ni saboreo nada ni toco,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0029.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7992,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0030,139,porque el organo no tiene esa capacidad no tiene un nervio optico no tiene una oreja,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0030.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7916,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0031,143,es solamente algo que codifica esa informacion y lo mismo con el dolor con sentimientos con todo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0031.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7406,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0032,118,no es que tenemos receptores del dolor todo lo que alguna vez en nuestra vida experimentamos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0032.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7404,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0033,163,sentimos lloramos reimos todo es una serie de conexiones impulsos tipo codigo morse,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0033.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7399,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0034,189,que pasan adentro de nuestra cabeza no estoy hablando de un codigo morse sino de una serie de conexiones impulsos tipo codigo morse que pasan adentro de nuestra cabeza no estoy hablando de una serie de conexiones impulsos tipo codigo morse nuestro cerebro literalmente somos nosotros mas alla de si crees en el alma o si crees en esas cosas,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0034.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7831,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0035,150,a nivel cuerpo nuestro cerebro somos nosotros y toda esa magnitud controla absolutamente todo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0035.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7637,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0036,121,y otra cosa muy interesante es que el cerebro en nuestro cerebro no hay nada que sea especificamente,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0036.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7578,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0037,135,humano no es que hay algo que decis esto nos hace humanos por esto tenemos esta capacidad de,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0037.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7972,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0038,215,logica razonamiento de sentir de todo no hay nada que nos diferencie en composicion a un hamster,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0038.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7422,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0039,171,no hay nada que nos diferencie en composicion a un hamster  o a un perro o a un gato o a cualquier mamifero me imagino yo y bueno seguramente alguna vez en,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0039.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.805,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0040,191,su vida habran oido nombrar las neuronas que son celulas nerviosas que tienen formas alargadas y,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0040.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7733,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0041,130,esas formas alargadas hacen que sea muchisimo mas facil transmitir señales y tocarse entre si,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0041.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7495,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0042,143,y bueno transmitir señales basicamente y te dice tenemos tantas conexiones de esas neuronas,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0042.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7989,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0043,132,en un centimetro cubico de nuestro cerebro como estrellas en la via lactea y ese entramate,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0043.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.806,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0044,113,ese llamado de conexiones esa union entre distintas neuronas y esa transmision de señales,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0044.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7518,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0045,133,es lo que nos hace inteligentes entre comillas y no la cantidad per se de neuronas que tenemos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0045.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7352,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0046,129,y toda esa inteligencia es muy loco porque nosotros no necesitamos biologicamente,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0046.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7723,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0047,162,o no necesitamos para sobrevivir saber tocar una cancion saber escribir un libro leer un libro,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0047.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.732,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0048,156,fantasear dibujar cantar cualquier cosa no lo necesitamos para sobrevivir y requiere mucho,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0048.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7589,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0049,186,esfuerzo mental todo ese tipo de actividades y eso es lo que nos hace inteligentes y eso es lo que nos hace inteligentes entonces como una de las grandes preguntas es por que carajo tenemos tanta,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0049.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7231,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0050,132,inteligencia y por que carajo podemos filosofar y soñar y pintar y tener pensamientos abstractos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0050.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7209,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0051,149,si gastan muchisima energia y no nos hace ser mas eficientes que no se bueno quizas si,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0051.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7297,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0052,179,en cosas tipo no se construir armas para cazar un mamuto lo que carajo sea pero mas alla de eso,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0052.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.74,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0053,137,gastamos muchisima energia mental en cosas que no nos aportan nada a nuestra supervivencia entonces,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0053.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.6896,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0054,139,dice por que se invierte tanta energia y riesgo en producir una capacidad mental que no necesitamos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0054.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,3.00,0.6777,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0055,183,no lo se pero bueno para mi hay una cosa innata en la vida en general de buscar cosas que diviertan,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0055.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7494,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0056,149,o que te hagan descargar o sea los perros juegan los gatos juegan los monos juegan entre si bailan,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0056.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7709,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0057,141,hacen cosas como que no es solo del humano quizas si nosotros tenemos como una cuestion un poco mas,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0057.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.8205,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0058,142,compleja o pretenciosa pero siento que es parte de la vida y que se gasta energia porque es necesario,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0058.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.8301,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0059,797,dormir o sea si no estas en un constante estado de estres o de no se bueno no lo se y bueno aca como que te hace un monton de descripciones del cerebro y cosas mas anatomicas y fisiologicas y x asi que vamos a simplificarlo mucho y vamos a decir que el cerebro se divide en tres partes la parte superior que es lo que conocemos como cerebro o sea si vos pones emoji de cerebro son esos dos como hemisferios o dos pedazos que se llama telencefalo se divide en dos hemisferios el lado derecho controla la parte izquierda del cuerpo y el lado derecho controla la parte izquierda del cuerpo,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0059.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7827,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0060,112,y el lado izquierdo controla la parte derecha y bueno a su vez cada uno de estos dos hemisferios,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0060.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7028,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0061,88,se divide en cuatro partes la parietal que se encarga,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0061.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7194,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0062,109,de los estimulos sensoriales como el tacto la temperatura y practicamente eso,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0062.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,4.00,0.7104,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0063,103,y una cosa que decia que yo dije yo sabia que este dato lo habia escuchado en algun lado es que,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0063.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.7515,questionable
train,f16,Manipulación mental Cómo tu CEREBRO literalmente c,clip_0064,108,nosotros como humanos o no se si el resto de los animales pueden pero no podemos,data/processed/lip_rois/Manipulación mental Cómo tu CEREBRO literalmente c/clip_0064.npz,Manipulación mental Cómo tu CEREBRO literalmente c,questionable,keep,1.00,0.706,questionable
