source_id,clip,split,transcript_usability,transcript_reasons,transcript_policy_moderate
JULI POGGIO EN FERNÉ CON GREGO,clip_0529,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0530,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0531,train,questionable,possible_entity_error,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0532,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0533,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0534,train,questionable,possible_entity_error,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0535,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0536,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0537,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0545,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0547,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0548,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0549,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0550,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0551,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0552,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0553,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0554,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0555,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0556,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0559,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0561,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0562,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0563,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0564,train,questionable,possible_timestamp_misalignment,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0565,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0570,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0572,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0574,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0575,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0576,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0577,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0578,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0579,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0580,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0581,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0582,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0583,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0584,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0585,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0586,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0587,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0588,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0589,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0590,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0591,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0592,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0593,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0594,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0599,train,bad_candidate,possible_timestamp_misalignment,exclude
JULI POGGIO EN FERNÉ CON GREGO,clip_0600,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0601,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0602,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0603,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0604,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0605,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0606,train,questionable,possible_entity_error,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0607,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0608,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0609,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0610,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0611,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0612,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0613,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0614,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0616,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0617,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0618,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0619,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0620,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0621,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0623,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0625,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0626,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0627,train,questionable,possible_entity_error,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0628,train,bad_candidate,possible_timestamp_misalignment,exclude
JULI POGGIO EN FERNÉ CON GREGO,clip_0629,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0636,train,questionable,possible_timestamp_misalignment,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0637,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0638,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0640,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0641,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0642,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0643,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0644,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0647,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0648,train,usable,auto_clean_safe_only_or_no_issue,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0654,train,bad_candidate,possible_timestamp_misalignment,exclude
JULI POGGIO EN FERNÉ CON GREGO,clip_0656,train,bad_candidate,possible_timestamp_misalignment,exclude
JULI POGGIO EN FERNÉ CON GREGO,clip_0657,train,questionable,possible_timestamp_misalignment,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0658,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0659,train,bad_candidate,possible_audio_text_mismatch,exclude
JULI POGGIO EN FERNÉ CON GREGO,clip_0663,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0670,train,questionable,asr_disagreement,keep
JULI POGGIO EN FERNÉ CON GREGO,clip_0671,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0066,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0072,train,bad_candidate,possible_timestamp_misalignment,exclude
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0094,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0148,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0150,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0158,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0167,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0169,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0171,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0175,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0178,train,questionable,possible_timestamp_misalignment,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0179,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0181,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0216,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0217,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0229,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0265,train,bad_candidate,possible_audio_text_mismatch;possible_timestamp_misalignment,exclude
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0267,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0320,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0521,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0522,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0523,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0525,train,questionable,asr_disagreement,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0538,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0539,train,usable,auto_clean_safe_only_or_no_issue,keep
LA CHABONA X RAMI BILBAO  DIVAS DIARY  ABITARE  10,clip_0540,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0001,train,bad_candidate,possible_audio_text_mismatch;possible_timestamp_misalignment,exclude
Las y los estudiantes al frente - Entrevista a la,clip_0002,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0003,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0004,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0005,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0006,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0007,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0008,train,questionable,possible_timestamp_misalignment,keep
Las y los estudiantes al frente - Entrevista a la,clip_0009,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0010,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0011,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0012,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0013,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0014,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0015,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0016,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0017,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0018,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0019,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0020,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0021,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0022,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0023,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0024,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0025,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0026,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0027,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0028,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0033,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0034,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0035,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0036,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0037,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0038,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0039,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0040,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0041,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0042,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0043,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0044,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0045,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0046,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0047,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0048,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0049,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0050,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0051,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0052,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0053,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0054,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0055,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0056,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0057,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0058,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0059,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0060,train,bad_candidate,possible_audio_text_mismatch,exclude
Las y los estudiantes al frente - Entrevista a la,clip_0063,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0064,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0065,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0066,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0068,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0069,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0070,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0071,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0072,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0073,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0074,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0075,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0076,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0077,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0078,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0079,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0080,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0081,train,questionable,possible_entity_error,keep
Las y los estudiantes al frente - Entrevista a la,clip_0082,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0083,train,questionable,possible_entity_error;possible_timestamp_misalignment,keep
Las y los estudiantes al frente - Entrevista a la,clip_0084,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0085,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0086,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0087,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0088,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0089,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0090,train,questionable,asr_disagreement,keep
Las y los estudiantes al frente - Entrevista a la,clip_0091,train,usable,auto_clean_safe_only_or_no_issue,keep
Las y los estudiantes al frente - Entrevista a la,clip_0092,train,questionable,asr_disagreement,keep
